73147417;01/01/16;31/12/16;40.838;157.015;729.485;633.310;28.270;67.905;
23333112;01/01/16;31/12/16;-381;-597;7.493;5.094;2.002;;397
28108532;01/01/16;31/12/16;305.093;24.636;404.295;200.871;201.584;;1.840
28108516;01/01/16;31/12/16;-6.250;8.850;338.852;157.057;181.795;;
49696116;01/01/16;31/12/16;;-308;21.744;7.931;9.801;;4.012
36415436;01/01/16;31/12/16;;-4.808;1;-4.333;3.891;;443
21814407;01/01/17;31/12/17;-6.875;752.157;5.207.315;4.887.290;320.025;;
33771770;01/01/17;31/12/17;23.804;4.211;125.586;73.227;52.359;;
35682546;01/01/16;31/12/16;0;0;0;0;0;0;0
25380606;01/01/16;31/12/16;34.612;-2.758;0;0;0;0;0
36727292;01/01/17;31/12/17;0;0;0;0;0;0;0
37389684;01/01/17;31/12/17;0;0;0;0;0;0;0
38661779;23/05/17;31/12/17;;-50.000;0;0;;;
33754833;01/01/17;31/12/17;;0;0;0;0;;0
34588848;01/01/16;31/12/16;;-1.675;182.694;178.942;3.752;;
38534793;30/03/17;31/12/17;0;0;0;;0;;
38326465;12/01/17;31/12/17;0;0;0;0;;;
37832561;01/01/16;31/12/16;1.789.396;423.437;1.332.861;709.904;578.825;;44.132
33573235;01/01/16;31/12/16;2.701.532;1.151.992;4.051.245;2.944.527;1.106.718;;0
36469218;01/01/17;31/12/17;1.280.175;829.471;6.337.026;1.579.832;4.757.194;;
30484681;01/01/17;31/12/17;;-625;0;-12.611;12.611;;
38686917;04/06/17;31/12/17;-10.250;-10.511;0;0;0;0;0
36468629;01/01/17;31/12/17;-7.350;407.386;794.166;766.771;27.395;;
37744034;02/10/17;31/12/17;0;0;0;0;0;0;0
37746231;02/10/17;31/12/17;0;0;0;0;0;0;0
34881367;01/01/17;31/12/17;0;0;0;0;0;0;0
36731230;01/01/17;31/12/17;0;0;0;0;0;0;0
35868410;01/01/17;31/12/17;213.106;166.334;543.724;206.052;337.672;;
35642676;01/01/17;31/12/17;0;-41;0;0;;;
36416106;01/01/17;31/12/17;1.873.074;232.106;891.338;152.303;735.201;;3.834
38280902;05/01/17;31/12/17;40.359;20.929;127.051;70.929;56.122;;
34898936;01/01/17;31/12/17;-13.382;-10.438;48.410;42.410;6.000;;
38314645;07/01/17;31/12/17;0;0;0;0;0;0;0
36943874;01/01/17;31/12/17;0;0;0;0;0;0;0
38910531;28/08/17;31/12/17;-4.375;-4.375;1.500.000;1.495.625;4.375;;
37405000;25/01/16;31/12/16;0;-20.000;0;0;;;
37831980;01/01/17;31/12/17;-20.666;-25.334;231.307;202.270;29.037;;
32453538;01/01/17;31/12/17;-15.827;149.694;1.100.074;993.770;106.304;;
38708260;12/06/17;31/12/17;0;0;0;0;0;0;0
35385495;01/01/16;31/12/16;148.556;-43.365;326.570;119.882;206.688;;0
